CVE-2020-0688,CWE-287,CAPEC-22,IOC-2,APT-C-09
CVE-2020-0688,CWE-287,CAPEC-57,IOC-1,APT-C-09
CVE-2020-0688,CWE-287,CAPEC-57,IOC-2,APT-C-09
CVE-2020-0688,CWE-287,CAPEC-593,IOC-1,APT-C-09
CVE-2020-0688,CWE-287,CAPEC-593,IOC-2,APT-C-09
CVE-2020-0688,CWE-287,CAPEC-633,IOC-1,APT-C-09
CVE-2020-0688,CWE-287,CAPEC-633,IOC-2,APT-C-09
CVE-2020-0688,CWE-287,CAPEC-650,IOC-1,APT-C-09
CVE-2020-0688,CWE-287,CAPEC-650,IOC-2,APT-C-09
CVE-2020-0688,CWE-287,CAPEC-94,IOC-1,APT-C-09
CVE-2020-0688,CWE-287,CAPEC-94,IOC-2,APT-C-09
CVE-2018-20250,CWE-22,CAPEC-126,IOC-1,APT-C-09
CVE-2018-20250,CWE-22,CAPEC-126,IOC-2,APT-C-09
CVE-2018-20250,CWE-22,CAPEC-64,IOC-1,APT-C-09
CVE-2018-20250,CWE-22,CAPEC-64,IOC-2,APT-C-09
CVE-2018-20250,CWE-22,CAPEC-76,IOC-1,APT-C-09
CVE-2018-20250,CWE-22,CAPEC-76,IOC-2,APT-C-09
CVE-2018-20250,CWE-22,CAPEC-78,IOC-1,APT-C-09
CVE-2018-20250,CWE-22,CAPEC-78,IOC-2,APT-C-09
CVE-2018-20250,CWE-22,CAPEC-79,IOC-1,APT-C-09
CVE-2018-20250,CWE-22,CAPEC-79,IOC-2,APT-C-09
CVE-2018-20250,CWE-36,CAPEC-597,IOC-1,APT-C-09
CVE-2018-20250,CWE-36,CAPEC-597,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-10,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-10,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-101,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-101,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-104,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-104,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-108,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-108,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-109,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-109,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-110,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-110,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-120,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-120,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-13,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-13,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-135,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-135,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-136,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-136,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-14,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-14,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-153,IOC-1,APT-C-09
